id,name,categoryName,price,currency,originalPrice,stockStatus,preparationTime,specifications,url
"726","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%ae%d9%81%d9%8a%d9%81 %d8%a7%d9%84%d9%88%d8%b2%d9%86 %d9%82%d9%88%d9%8a %d8%a7%d9%84%d8%a3%d8%af%d8%a7%d8%a1 %d8%a8%d9%82%d9%88%d8%a9 16 %d9%81%d9%88%d9%84%d8%aa%d8%8c %d8%b1%d8%a3%d8%b3 %d9%81%d9%88%d9%84%d8%a7%d8%b0%d9%8a %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/726-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%AE%D9%81%D9%8A%D9%81-%D8%A7%D9%84%D9%88%D8%B2%D9%86-%D9%82%D9%88%D9%8A-%D8%A7%D9%84%D8%A3%D8%AF%D8%A7%D8%A1-%D8%A8%D9%82%D9%88%D8%A9-16-%D9%81%D9%88%D9%84%D8%AA%D8%8C-%D8%B1%D8%A3%D8%B3-%D9%81%D9%88%D9%84%D8%A7%D8%B0%D9%8A-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"729","%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9 %d9%84%d9%8a%d8%ab%d9%8a%d9%88%d9%85 %d8%a3%d9%8a%d9%88%d9%86 16v %d9%84%d9%84%d8%a3%d8%af%d9%88%d8%a7%d8%aa %d8%a7%d9%84%d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a%d8%a9 %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/729-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D9%8A%D8%AB%D9%8A%D9%88%D9%85-%D8%A3%D9%8A%D9%88%D9%86-16v-%D9%84%D9%84%D8%A3%D8%AF%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"732","%d9%85%d9%86%d8%b4%d8%a7%d8%b1 %d8%aa%d9%82%d8%b7%d9%8a%d8%b9 %d8%a8%d9%82%d8%b7%d8%b1 %d9%82%d8%b1%d8%b5 355 %d9%85%d9%85 14 %d8%a8%d9%88%d8%b5%d8%a9 %d9%88%d9%82%d8%af%d8%b1%d8%a9 2200 %d9%88%d8%a7%d8%b7 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/732-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D8%AA%D9%82%D8%B7%D9%8A%D8%B9-%D8%A8%D9%82%D8%B7%D8%B1-%D9%82%D8%B1%D8%B5-355-%D9%85%D9%85-14-%D8%A8%D9%88%D8%B5%D8%A9-%D9%88%D9%82%D8%AF%D8%B1%D8%A9-2200-%D9%88%D8%A7%D8%B7-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"735","%d8%ac%d8%af%d9%8a%d8%af %d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%a8%d9%82%d8%af%d8%b1%d8%a9 55 %d9%86%d9%8a%d9%88%d8%aa%d9%86 %d9%8a%d8%b9%d9%85%d9%84 %d8%a8%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa 2 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d9%85%d8%b9 %d8%b4%d8%a7%d8%ad%d9%86 %d8%b3%d8%b1%d9%8a%d8%b9 %d9%85%d9%86 %d8%a8%d8%a7%d9%88%d8%b1%d8%aa%d9%83%d8%b3","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/735-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-55-%D9%86%D9%8A%D9%88%D8%AA%D9%86-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-2-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%85%D8%B9-%D8%B4%D8%A7%D8%AD%D9%86-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%85%D9%86-%D8%A8%D8%A7%D9%88%D8%B1%D8%AA%D9%83%D8%B3"
"738","%d9%83%d9%85%d8%a8%d8%b1%d8%b3%d9%88%d8%b1 %d9%87%d9%88%d8%a7%d8%a1 %d8%a3%d9%88%d8%aa%d9%88%d9%85%d8%a7%d8%aa%d9%8a%d9%83%d9%8a 12 %d9%81%d9%88%d9%84%d8%aa 120 %d8%b1%d8%b7%d9%84 %d9%84%d9%83%d9%84 %d8%b1%d8%b7%d9%84 18 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/738-%D9%83%D9%85%D8%A8%D8%B1%D8%B3%D9%88%D8%B1-%D9%87%D9%88%D8%A7%D8%A1-%D8%A3%D9%88%D8%AA%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%83%D9%8A-12-%D9%81%D9%88%D9%84%D8%AA-120-%D8%B1%D8%B7%D9%84-%D9%84%D9%83%D9%84-%D8%B1%D8%B7%D9%84-18-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"741","%d8%b5%d8%a7%d8%b1%d9%88%d8%ae %d8%ac%d9%84%d8%ae %d9%82%d9%88%d8%a9 950 %d9%88%d8%a7%d8%b7 115 %d9%85%d9%85 %d9%85%d9%86 %d8%a8%d8%a7%d9%88%d8%b1%d8%aa%d9%83%d8%b3","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/741-%D8%B5%D8%A7%D8%B1%D9%88%D8%AE-%D8%AC%D9%84%D8%AE-%D9%82%D9%88%D8%A9-950-%D9%88%D8%A7%D8%B7-115-%D9%85%D9%85-%D9%85%D9%86-%D8%A8%D8%A7%D9%88%D8%B1%D8%AA%D9%83%D8%B3"
"744","%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a9 %d8%b5%d9%86%d9%81%d8%b1%d8%a9 %d8%a7%d9%84%d8%ac%d8%af%d8%b1%d8%a7%d9%86 180 %d9%85%d9%85 850 %d9%88%d8%a7%d8%b7 %d8%ae%d9%81%d9%8a%d9%81%d8%a9 %d8%a7%d9%84%d9%88%d8%b2%d9%86 %d9%85%d8%b9 %d8%a5%d8%b6%d8%a7%d8%a1%d8%a9 %d9%84%d9%8a%d8%af %d9%85%d9%86 %d8%a8%d8%a7%d9%88%d8%b1%d8%aa%d9%83%d8%b3","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/744-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D8%B5%D9%86%D9%81%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D8%B1%D8%A7%D9%86-180-%D9%85%D9%85-850-%D9%88%D8%A7%D8%B7-%D8%AE%D9%81%D9%8A%D9%81%D8%A9-%D8%A7%D9%84%D9%88%D8%B2%D9%86-%D9%85%D8%B9-%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9-%D9%84%D9%8A%D8%AF-%D9%85%D9%86-%D8%A8%D8%A7%D9%88%D8%B1%D8%AA%D9%83%D8%B3"
"747","%d8%b5%d8%a7%d8%b1%d9%88%d8%ae %d8%ac%d9%84%d8%ae %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa %d9%85%d9%86 %d8%a8%d8%a7%d9%88%d8%b1%d8%aa%d9%83%d8%b3","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/747-%D8%B5%D8%A7%D8%B1%D9%88%D8%AE-%D8%AC%D9%84%D8%AE-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D9%85%D9%86-%D8%A8%D8%A7%D9%88%D8%B1%D8%AA%D9%83%D8%B3"
"753","%d9%85%d8%b3%d8%af%d8%b3 %d9%85%d8%b3%d8%a7%d9%85%d9%8a%d8%b1 %d9%87%d9%88%d8%a7%d8%a6%d9%8a %d9%85%d8%b9 100 %d9%85%d8%b3%d9%85%d8%a7%d8%b1 %d9%85%d9%82%d8%a7%d8%b3 15 50 %d9%85%d9%84%d9%85 %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/753-%D9%85%D8%B3%D8%AF%D8%B3-%D9%85%D8%B3%D8%A7%D9%85%D9%8A%D8%B1-%D9%87%D9%88%D8%A7%D8%A6%D9%8A-%D9%85%D8%B9-100-%D9%85%D8%B3%D9%85%D8%A7%D8%B1-%D9%85%D9%82%D8%A7%D8%B3-15-50-%D9%85%D9%84%D9%85-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"756","%d9%85%d9%81%d8%aa%d8%a7%d8%ad %d8%b1%d8%a8%d8%b7 %d8%b5%d8%af%d9%85%d9%8a %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa %d8%ab%d9%84%d8%a7%d8%ab %d8%a3%d8%b1%d8%a8%d8%a7%d8%b9 Bl 3 4 %d8%a8%d9%88%d8%b5%d8%a9%d8%8c %d8%b9%d8%b2%d9%85 %d8%af%d9%88%d8%b1%d8%a7%d9%86 1350 %d9%86%d9%8a%d9%88%d8%aa%d9%86 %d9%85%d8%b9 %d8%a8%d8%b7%d8%a7%d8%b1%d8%aa%d9%8a%d9%86 %d9%88%d8%b4%d8%a7%d8%ad%d9%86 %d8%b3%d8%b1%d9%8a%d8%b9","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/756-%D9%85%D9%81%D8%AA%D8%A7%D8%AD-%D8%B1%D8%A8%D8%B7-%D8%B5%D8%AF%D9%85%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D8%AB%D9%84%D8%A7%D8%AB-%D8%A3%D8%B1%D8%A8%D8%A7%D8%B9-bl-3-4-%D8%A8%D9%88%D8%B5%D8%A9%D8%8C-%D8%B9%D8%B2%D9%85-%D8%AF%D9%88%D8%B1%D8%A7%D9%86-1350-%D9%86%D9%8A%D9%88%D8%AA%D9%86-%D9%85%D8%B9-%D8%A8%D8%B7%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D9%88%D8%B4%D8%A7%D8%AD%D9%86-%D8%B3%D8%B1%D9%8A%D8%B9"
"759","%d9%85%d9%86%d8%b4%d8%a7%d8%b1 %d8%b3%d9%84%d8%b3%d9%84%d8%a9 %d8%a8%d9%86%d8%b2%d9%8a%d9%86 %d9%85%d9%82%d8%a7%d8%b3 18 %d8%a8%d9%88%d8%b5%d8%a9 %d8%a8%d9%82%d9%88%d8%a9 1800 %d9%88%d8%a7%d8%b7 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/759-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D8%B3%D9%84%D8%B3%D9%84%D8%A9-%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D9%85%D9%82%D8%A7%D8%B3-18-%D8%A8%D9%88%D8%B5%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-1800-%D9%88%D8%A7%D8%B7-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"762","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d9%85%d8%b7%d8%b1%d9%82%d9%8a %d8%af%d9%88%d8%a7%d8%b1 %d8%a8%d9%86%d8%b8%d8%a7%d9%85 Sds Plus %d8%a8%d9%82%d9%88%d8%a9 800 %d9%88%d8%a7%d8%b7 %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/762-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D9%85%D8%B7%D8%B1%D9%82%D9%8A-%D8%AF%D9%88%D8%A7%D8%B1-%D8%A8%D9%86%D8%B8%D8%A7%D9%85-sds-plus-%D8%A8%D9%82%D9%88%D8%A9-800-%D9%88%D8%A7%D8%B7-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"765","%d9%85%d9%81%d8%aa%d8%a7%d8%ad %d8%b1%d8%a8%d8%b7 %d8%a8%d8%b3%d9%82%d8%a7%d8%b7%d8%a9 %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa %d9%84%d9%8a%d8%ab%d9%8a%d9%88%d9%85 3 8 %d8%a8%d9%88%d8%b5%d8%a9%d8%8c %d8%b9%d8%b2%d9%85 %d8%af%d9%88%d8%b1%d8%a7%d9%86 65 %d9%86%d9%8a%d9%88%d8%aa%d9%86%d8%8c %d8%b4%d8%a7%d8%ad%d9%86 1 %c3%97 %d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9 2 0 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d8%b3%d8%a7%d8%b9%d8%a9 %d9%85%d9%86","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/765-%D9%85%D9%81%D8%AA%D8%A7%D8%AD-%D8%B1%D8%A8%D8%B7-%D8%A8%D8%B3%D9%82%D8%A7%D8%B7%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D9%84%D9%8A%D8%AB%D9%8A%D9%88%D9%85-3-8-%D8%A8%D9%88%D8%B5%D8%A9%D8%8C-%D8%B9%D8%B2%D9%85-%D8%AF%D9%88%D8%B1%D8%A7%D9%86-65-%D9%86%D9%8A%D9%88%D8%AA%D9%86%D8%8C-%D8%B4%D8%A7%D8%AD%D9%86-1-%C3%97-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-2-0-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D8%B3%D8%A7%D8%B9%D8%A9-%D9%85%D9%86"
"768","%d8%ac%d9%87%d8%a7%d8%b2 %d8%aa%d8%b3%d9%88%d9%8a%d8%a9 %d9%84%d9%8a%d8%b2%d8%b1%d9%8a %d9%85%d8%aa%d8%b9%d8%af%d8%af %d8%a7%d9%84%d8%ae%d8%b7%d9%88%d8%b7 16 %d8%ae%d8%b7%d9%8b%d8%a7 %d9%85%d8%b9 %d8%a8%d8%b7%d8%a7%d8%b1%d8%aa%d9%8a%d9%86 %d8%a8%d9%82%d9%88%d8%a9 6000 %d9%85%d9%84%d9%84%d9%8a %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d9%88%d8%ac%d9%87%d8%a7%d8%b2 %d8%aa%d8%ad%d9%83%d9%85 %d8%b9%d9%86 %d8%a8%d8%b9%d8%af %d9%85%d9%86 %d8%a8%d8%a7%d9%88%d8%b1%d8%aa%d9%83%d8%b3","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/768-%D8%AC%D9%87%D8%A7%D8%B2-%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D9%84%D9%8A%D8%B2%D8%B1%D9%8A-%D9%85%D8%AA%D8%B9%D8%AF%D8%AF-%D8%A7%D9%84%D8%AE%D8%B7%D9%88%D8%B7-16-%D8%AE%D8%B7%D9%8B%D8%A7-%D9%85%D8%B9-%D8%A8%D8%B7%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%A8%D9%82%D9%88%D8%A9-6000-%D9%85%D9%84%D9%84%D9%8A-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%88%D8%AC%D9%87%D8%A7%D8%B2-%D8%AA%D8%AD%D9%83%D9%85-%D8%B9%D9%86-%D8%A8%D8%B9%D8%AF-%D9%85%D9%86-%D8%A8%D8%A7%D9%88%D8%B1%D8%AA%D9%83%D8%B3"
"774","%d9%85%d9%82%d9%8a%d8%a7%d8%b3 %d8%a7%d9%84%d8%aa%d9%8a%d8%a7%d8%b1 %d8%a7%d9%84%d8%b1%d9%82%d9%85%d9%8a %d8%a8%d9%82%d9%88%d8%a9 600 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/774-%D9%85%D9%82%D9%8A%D8%A7%D8%B3-%D8%A7%D9%84%D8%AA%D9%8A%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-600-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"777","%d8%b5%d8%a7%d8%b1%d9%88%d8%ae %d8%b2%d8%a7%d9%88%d9%8a%d8%a9 %d8%b5%d8%ba%d9%8a%d8%b1 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a 20 %d9%81%d9%88%d9%84%d8%aa 3 %d8%a8%d9%88%d8%b5%d8%a9 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/777-%D8%B5%D8%A7%D8%B1%D9%88%D8%AE-%D8%B2%D8%A7%D9%88%D9%8A%D8%A9-%D8%B5%D8%BA%D9%8A%D8%B1-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-20-%D9%81%D9%88%D9%84%D8%AA-3-%D8%A8%D9%88%D8%B5%D8%A9-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"780","%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9 %d9%84%d9%8a%d8%ab%d9%8a%d9%88%d9%85 %d8%a3%d9%8a%d9%88%d9%86 1 5 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d8%b3%d8%a7%d8%b9%d8%a9 12 %d9%81%d9%88%d9%84%d8%aa %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/780-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D9%8A%D8%AB%D9%8A%D9%88%D9%85-%D8%A3%D9%8A%D9%88%D9%86-1-5-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D8%B3%D8%A7%D8%B9%D8%A9-12-%D9%81%D9%88%D9%84%D8%AA-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"783","%d9%85%d8%b3%d8%af%d8%b3 %d9%85%d8%b3%d8%a7%d9%85%d9%8a%d8%b1 2 %d9%81%d9%8a 1 %d9%8a%d8%b9%d9%85%d9%84 %d8%a8%d8%a7%d9%84%d9%87%d9%88%d8%a7%d8%a1 %d8%a7%d9%84%d9%85%d8%b6%d8%ba%d9%88%d8%b7 %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/783-%D9%85%D8%B3%D8%AF%D8%B3-%D9%85%D8%B3%D8%A7%D9%85%D9%8A%D8%B1-2-%D9%81%D9%8A-1-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D9%87%D9%88%D8%A7%D8%A1-%D8%A7%D9%84%D9%85%D8%B6%D8%BA%D9%88%D8%B7-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"792","%d9%85%d9%86%d9%81%d8%a7%d8%ae %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d8%b9%d8%a7%d9%84%d9%8a %d8%a7%d9%84%d8%b7%d8%a7%d9%82%d8%a9 %d8%a8%d9%82%d9%88%d8%a9 3800 %d9%88%d8%a7%d8%b7 %d9%84%d9%84%d8%a3%d9%88%d8%b1%d8%a7%d9%82 %d9%88%d8%a7%d9%84%d8%b9%d8%b4%d8%a8 %d9%84%d8%a5%d8%b2%d8%a7%d9%84%d8%a9 %d9%88%d8%b5%d9%8a%d8%a7%d9%86%d8%a9 %d8%a7%d9%84%d9%81%d9%86%d8%a7%d8%a1 %d9%88%d8%a7%d9%84%d8%aa%d9%86%d8%b8%d9%8a%d9%81 %d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a %d9%88%d9%85%d9%87%d8%a7%d9%85 %d8%a7","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/792-%D9%85%D9%86%D9%81%D8%A7%D8%AE-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%B9%D8%A7%D9%84%D9%8A-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-3800-%D9%88%D8%A7%D8%B7-%D9%84%D9%84%D8%A3%D9%88%D8%B1%D8%A7%D9%82-%D9%88%D8%A7%D9%84%D8%B9%D8%B4%D8%A8-%D9%84%D8%A5%D8%B2%D8%A7%D9%84%D8%A9-%D9%88%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D8%A7%D9%84%D9%81%D9%86%D8%A7%D8%A1-%D9%88%D8%A7%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%81-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A-%D9%88%D9%85%D9%87%D8%A7%D9%85-%D8%A7"
"819","%d9%85%d9%81%d8%aa%d8%a7%d8%ad %d8%b1%d8%a8%d8%b7 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa %d9%85%d9%82%d8%a7%d8%b3 1 2 %d8%a8%d9%88%d8%b5%d8%a9 %d9%85%d9%86 %d8%b3%d9%84%d8%b3%d9%84%d8%a9 %d8%a8%d8%a7%d9%88%d8%b1%d8%aa%d9%83%d8%b3 %d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af%d8%a9%d8%8c %d8%a8%d8%b7%d8%a7%d8%b1%d8%aa%d9%8a%d9%86 %d9%88%d8%b4%d8%a7%d8%ad%d9%86 %d8%b3%d8%b1%d9%8a%d8%b9","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/819-%D9%85%D9%81%D8%AA%D8%A7%D8%AD-%D8%B1%D8%A8%D8%B7-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D9%85%D9%82%D8%A7%D8%B3-1-2-%D8%A8%D9%88%D8%B5%D8%A9-%D9%85%D9%86-%D8%B3%D9%84%D8%B3%D9%84%D8%A9-%D8%A8%D8%A7%D9%88%D8%B1%D8%AA%D9%83%D8%B3-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9%D8%8C-%D8%A8%D8%B7%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D9%88%D8%B4%D8%A7%D8%AD%D9%86-%D8%B3%D8%B1%D9%8A%D8%B9"
"822","%d8%ac%d9%87%d8%a7%d8%b2 %d8%aa%d8%b4%d8%b0%d9%8a%d8%a8 %d8%a7%d9%84%d8%ae%d8%b4%d8%a8 %d8%b1%d8%a7%d9%88%d8%aa%d8%b1 %d8%a8%d9%82%d9%88%d8%a9 650 %d9%88%d8%a7%d8%b7 %d8%a7%d8%ad%d8%aa%d8%b1%d8%a7%d9%81%d9%8a %d9%84%d8%b9%d9%85%d9%84 %d8%a3%d8%ae%d8%a7%d8%af%d9%8a%d8%af %d9%88%d8%aa%d8%b4%d8%b7%d9%8a%d8%a8 %d8%a7%d9%84%d8%ae%d8%b4%d8%a8 %d8%ad%d8%aa%d9%89 6 %d9%85%d9%85 %d9%85%d9%86 %d8%a8%d8%a7%d9%88%d8%b1%d8%aa%d9%83%d8%b3","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/822-%D8%AC%D9%87%D8%A7%D8%B2-%D8%AA%D8%B4%D8%B0%D9%8A%D8%A8-%D8%A7%D9%84%D8%AE%D8%B4%D8%A8-%D8%B1%D8%A7%D9%88%D8%AA%D8%B1-%D8%A8%D9%82%D9%88%D8%A9-650-%D9%88%D8%A7%D8%B7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%84%D8%B9%D9%85%D9%84-%D8%A3%D8%AE%D8%A7%D8%AF%D9%8A%D8%AF-%D9%88%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D8%A7%D9%84%D8%AE%D8%B4%D8%A8-%D8%AD%D8%AA%D9%89-6-%D9%85%D9%85-%D9%85%D9%86-%D8%A8%D8%A7%D9%88%D8%B1%D8%AA%D9%83%D8%B3"
"825","%d9%85%d8%ab%d8%a8%d8%aa %d8%a8%d8%b1%d8%a7%d8%ba%d9%8a %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%a8%d9%82%d9%88%d8%a9 16 %d9%81%d9%88%d9%84%d8%aa 2 0 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d8%b3%d8%a7%d8%b9%d8%a9 %c3%97 2 %d9%85%d8%b9 %d8%a8%d8%b7%d8%a7%d8%b1%d8%aa%d9%8a%d9%86 1 5 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d9%88%d8%b4%d8%a7%d8%ad%d9%86 %d8%b3%d8%b1%d9%8a%d8%b9 %d9%85%d9%86 %d8%a8%d8%a7%d9%88%d8%b1 %d8%aa%d9%83%d8%b3","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/825-%D9%85%D8%AB%D8%A8%D8%AA-%D8%A8%D8%B1%D8%A7%D8%BA%D9%8A-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-16-%D9%81%D9%88%D9%84%D8%AA-2-0-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D8%B3%D8%A7%D8%B9%D8%A9-%C3%97-2-%D9%85%D8%B9-%D8%A8%D8%B7%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-1-5-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%88%D8%B4%D8%A7%D8%AD%D9%86-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%85%D9%86-%D8%A8%D8%A7%D9%88%D8%B1-%D8%AA%D9%83%D8%B3"
